"ticker","date","PX_LAST","rets","name","source","estrategia"
"fncotr index",1993-07-31,698.7247,0.0168920064518767,"Real Estate","bbg","macromodel"
"fncotr index",1993-08-31,715.4845,0.023986270987701,"Real Estate","bbg","macromodel"
"fncotr index",1993-09-30,748.124,0.045618738071894,"Real Estate","bbg","macromodel"
"fncotr index",1993-10-31,738.7013,-0.01259510455486,"Real Estate","bbg","macromodel"
"fncotr index",1993-11-30,703.7579,-0.0473038290307598,"Real Estate","bbg","macromodel"
"fncotr index",1993-12-31,703.5707,-0.000266000566387925,"Real Estate","bbg","macromodel"
"fncotr index",1994-01-31,724.6103,0.0299040309666108,"Real Estate","bbg","macromodel"
"fncotr index",1994-02-28,749.5574,0.0344282989077025,"Real Estate","bbg","macromodel"
"fncotr index",1994-03-31,719.3824,-0.0402570903842722,"Real Estate","bbg","macromodel"
"fncotr index",1994-04-30,731.0486,0.0162169661087066,"Real Estate","bbg","macromodel"
"fncotr index",1994-05-31,745.9134,0.0203335318609461,"Real Estate","bbg","macromodel"
"fncotr index",1994-06-30,729.7208,-0.0217084181622156,"Real Estate","bbg","macromodel"
"fncotr index",1994-07-31,727.8749,-0.00252959762144644,"Real Estate","bbg","macromodel"
"fncotr index",1994-08-31,731.9062,0.00553845173119716,"Real Estate","bbg","macromodel"
"fncotr index",1994-09-30,717.0397,-0.0203120290550892,"Real Estate","bbg","macromodel"
"fncotr index",1994-10-31,690.4379,-0.037099479986952,"Real Estate","bbg","macromodel"
"fncotr index",1994-11-30,668.0049,-0.0324909742063696,"Real Estate","bbg","macromodel"
"fncotr index",1994-12-31,709.2383,0.0617261939246254,"Real Estate","bbg","macromodel"
"fncotr index",1995-01-31,698.7126,-0.0148408510933491,"Real Estate","bbg","macromodel"
"fncotr index",1995-02-28,721.3926,0.0324596980217617,"Real Estate","bbg","macromodel"
"fncotr index",1995-03-31,717.0865,-0.00596914911519753,"Real Estate","bbg","macromodel"
"fncotr index",1995-04-30,718.7128,0.00226792723053637,"Real Estate","bbg","macromodel"
"fncotr index",1995-05-31,751.0687,0.0450192343868094,"Real Estate","bbg","macromodel"
"fncotr index",1995-06-30,764.3943,0.0177421852355184,"Real Estate","bbg","macromodel"
"fncotr index",1995-07-31,776.3364,0.015622957941994,"Real Estate","bbg","macromodel"
"fncotr index",1995-08-31,787.8896,0.0148816930392546,"Real Estate","bbg","macromodel"
"fncotr index",1995-09-30,802.3072,0.018299010419734,"Real Estate","bbg","macromodel"
"fncotr index",1995-10-31,787.5459,-0.0183985635427427,"Real Estate","bbg","macromodel"
"fncotr index",1995-11-30,795.4458,0.010031034381615,"Real Estate","bbg","macromodel"
"fncotr index",1995-12-31,839.0927,0.0548709918387904,"Real Estate","bbg","macromodel"
"fncotr index",1996-01-31,855.162,0.0191508041960085,"Real Estate","bbg","macromodel"
"fncotr index",1996-02-29,861.7522,0.00770637610183789,"Real Estate","bbg","macromodel"
"fncotr index",1996-03-31,860.515,-0.00143567953757473,"Real Estate","bbg","macromodel"
"fncotr index",1996-04-30,863.3091,0.00324700905852882,"Real Estate","bbg","macromodel"
"fncotr index",1996-05-31,886.7407,0.0271416112722547,"Real Estate","bbg","macromodel"
"fncotr index",1996-06-30,898.9576,0.0137773082931685,"Real Estate","bbg","macromodel"
"fncotr index",1996-07-31,906.7001,0.008612753259998,"Real Estate","bbg","macromodel"
"fncotr index",1996-08-31,943.5915,0.0406875437644707,"Real Estate","bbg","macromodel"
"fncotr index",1996-09-30,959.998,0.0173872910046351,"Real Estate","bbg","macromodel"
"fncotr index",1996-10-31,990.8015,0.0320870460146792,"Real Estate","bbg","macromodel"
"fncotr index",1996-11-30,1035.88,0.04549700419307,"Real Estate","bbg","macromodel"
"fncotr index",1996-12-31,1139.098,0.0996428157701663,"Real Estate","bbg","macromodel"
"fncotr index",1997-01-31,1151.783,0.0111360041014907,"Real Estate","bbg","macromodel"
"fncotr index",1997-02-28,1152.771,0.000857800471095738,"Real Estate","bbg","macromodel"
"fncotr index",1997-03-31,1142.106,-0.00925162066013108,"Real Estate","bbg","macromodel"
"fncotr index",1997-04-30,1116.073,-0.0227938562620281,"Real Estate","bbg","macromodel"
"fncotr index",1997-05-31,1151.788,0.0320005949431623,"Real Estate","bbg","macromodel"
"fncotr index",1997-06-30,1207.072,0.0479984163752356,"Real Estate","bbg","macromodel"
"fncotr index",1997-07-31,1243.1949,0.0299260524641447,"Real Estate","bbg","macromodel"
"fncotr index",1997-08-31,1240.7043,-0.00200338659690436,"Real Estate","bbg","macromodel"
"fncotr index",1997-09-30,1339.809,0.0798777758729456,"Real Estate","bbg","macromodel"
"fncotr index",1997-10-31,1305.667,-0.0254827367184427,"Real Estate","bbg","macromodel"
"fncotr index",1997-11-30,1327.804,0.0169545527305202,"Real Estate","bbg","macromodel"
"fncotr index",1997-12-31,1353.942,0.0196851342517419,"Real Estate","bbg","macromodel"
"fncotr index",1998-01-31,1347.6071,-0.00467885625824449,"Real Estate","bbg","macromodel"
"fncotr index",1998-02-28,1324.74,-0.0169686698741791,"Real Estate","bbg","macromodel"
"fncotr index",1998-03-31,1346.589,0.0164930476923772,"Real Estate","bbg","macromodel"
"fncotr index",1998-04-30,1303.301,-0.0321464084438533,"Real Estate","bbg","macromodel"
"fncotr index",1998-05-31,1292.249,-0.00848000576996399,"Real Estate","bbg","macromodel"
"fncotr index",1998-06-30,1284.1949,-0.00623262235064614,"Real Estate","bbg","macromodel"
"fncotr index",1998-07-31,1200.006,-0.065557728036453,"Real Estate","bbg","macromodel"
"fncotr index",1998-08-31,1075.843,-0.10346864932342,"Real Estate","bbg","macromodel"
"fncotr index",1998-09-30,1144.13,0.0634730160441626,"Real Estate","bbg","macromodel"
"fncotr index",1998-10-31,1112.972,-0.0272329193360895,"Real Estate","bbg","macromodel"
"fncotr index",1998-11-30,1133.2321,0.0182036026063548,"Real Estate","bbg","macromodel"
"fncotr index",1998-12-31,1099.094,-0.030124543771748,"Real Estate","bbg","macromodel"
"fncotr index",1999-01-31,1077.241,-0.0198827397838583,"Real Estate","bbg","macromodel"
"fncotr index",1999-02-28,1048.316,-0.0268510017721196,"Real Estate","bbg","macromodel"
"fncotr index",1999-03-31,1043.053,-0.00502043277027153,"Real Estate","bbg","macromodel"
"fncotr index",1999-04-30,1144.332,0.0970986133974017,"Real Estate","bbg","macromodel"
"fncotr index",1999-05-31,1169.5129,0.0220048901892107,"Real Estate","bbg","macromodel"
"fncotr index",1999-06-30,1153.417,-0.0137629093274645,"Real Estate","bbg","macromodel"
"fncotr index",1999-07-31,1111.085,-0.0367013838013485,"Real Estate","bbg","macromodel"
"fncotr index",1999-08-31,1086.833,-0.0218273129418541,"Real Estate","bbg","macromodel"
"fncotr index",1999-09-30,1046.385,-0.0372163892704768,"Real Estate","bbg","macromodel"
"fncotr index",1999-10-31,1019.386,-0.0258021665065917,"Real Estate","bbg","macromodel"
"fncotr index",1999-11-30,997.9609,-0.0210176518021632,"Real Estate","bbg","macromodel"
"fncotr index",1999-12-31,1027.917,0.0300173082933408,"Real Estate","bbg","macromodel"
"fncotr index",2000-01-31,1031.4091,0.00339725872808816,"Real Estate","bbg","macromodel"
"fncotr index",2000-02-29,1017.948,-0.0130511743594274,"Real Estate","bbg","macromodel"
"fncotr index",2000-03-31,1050.948,0.032418158884344,"Real Estate","bbg","macromodel"
"fncotr index",2000-04-30,1120.168,0.0658643434308832,"Real Estate","bbg","macromodel"
"fncotr index",2000-05-31,1131.8925,0.0104667335613944,"Real Estate","bbg","macromodel"
"fncotr index",2000-06-30,1161.9235,0.0265316715147421,"Real Estate","bbg","macromodel"
"fncotr index",2000-07-31,1260.6588,0.0849757320512063,"Real Estate","bbg","macromodel"
"fncotr index",2000-08-31,1210.6628,-0.0396586292817691,"Real Estate","bbg","macromodel"
"fncotr index",2000-09-30,1249.5946,0.0321574264939832,"Real Estate","bbg","macromodel"
"fncotr index",2000-10-31,1196.0182,-0.042875025228182,"Real Estate","bbg","macromodel"
"fncotr index",2000-11-30,1210.2573,0.0119054208372416,"Real Estate","bbg","macromodel"
"fncotr index",2000-12-31,1294.0471,0.0692330465596034,"Real Estate","bbg","macromodel"
"fncotr index",2001-01-31,1312.8831,0.0145558844032803,"Real Estate","bbg","macromodel"
"fncotr index",2001-02-28,1295.8734,-0.012955989760246,"Real Estate","bbg","macromodel"
"fncotr index",2001-03-31,1307.675,0.00910706246458948,"Real Estate","bbg","macromodel"
"fncotr index",2001-04-30,1342.0635,0.026297436289598,"Real Estate","bbg","macromodel"
"fncotr index",2001-05-31,1376.0632,0.0253338981352225,"Real Estate","bbg","macromodel"
"fncotr index",2001-06-30,1456.5111,0.0584623584149331,"Real Estate","bbg","macromodel"
"fncotr index",2001-07-31,1431.3167,-0.0172977741123976,"Real Estate","bbg","macromodel"
"fncotr index",2001-08-31,1479.8011,0.0338739847023373,"Real Estate","bbg","macromodel"
"fncotr index",2001-09-30,1420.4906,-0.0400800485957199,"Real Estate","bbg","macromodel"
"fncotr index",2001-10-31,1382.2203,-0.0269416073573455,"Real Estate","bbg","macromodel"
"fncotr index",2001-11-30,1456.2135,0.0535321323236246,"Real Estate","bbg","macromodel"
"fncotr index",2001-12-31,1494.6506,0.0263952366874773,"Real Estate","bbg","macromodel"
"fncotr index",2002-01-31,1500.3391,0.00380590620978571,"Real Estate","bbg","macromodel"
"fncotr index",2002-02-28,1527.4956,0.0181002414720779,"Real Estate","bbg","macromodel"
"fncotr index",2002-03-31,1618.9403,0.0598657698261127,"Real Estate","bbg","macromodel"
"fncotr index",2002-04-30,1640.205,0.0131349500657929,"Real Estate","bbg","macromodel"
"fncotr index",2002-05-31,1663.9088,0.0144517301191009,"Real Estate","bbg","macromodel"
"fncotr index",2002-06-30,1709.4738,0.0273843133710214,"Real Estate","bbg","macromodel"
"fncotr index",2002-07-31,1623.1702,-0.0504854768759837,"Real Estate","bbg","macromodel"
"fncotr index",2002-08-31,1622.7761,-0.000242796473222562,"Real Estate","bbg","macromodel"
"fncotr index",2002-09-30,1558.6429,-0.0395206707813851,"Real Estate","bbg","macromodel"
"fncotr index",2002-10-31,1487.4316,-0.0456880148749916,"Real Estate","bbg","macromodel"
"fncotr index",2002-11-30,1554.8138,0.0453010410697205,"Real Estate","bbg","macromodel"
"fncotr index",2002-12-31,1572.6052,0.0114427849817129,"Real Estate","bbg","macromodel"
"fncotr index",2003-01-31,1528.7379,-0.0278946680323834,"Real Estate","bbg","macromodel"
"fncotr index",2003-02-28,1553.5037,0.0162001609301372,"Real Estate","bbg","macromodel"
"fncotr index",2003-03-31,1585.6215,0.0206744277467765,"Real Estate","bbg","macromodel"
"fncotr index",2003-04-30,1661.2593,0.0477023047429668,"Real Estate","bbg","macromodel"
"fncotr index",2003-05-31,1762.951,0.0612136227017661,"Real Estate","bbg","macromodel"
"fncotr index",2003-06-30,1808.806,0.0260103655745396,"Real Estate","bbg","macromodel"
"fncotr index",2003-07-31,1903.5026,0.0523530992267827,"Real Estate","bbg","macromodel"
"fncotr index",2003-08-31,1911.694,0.00430333008213379,"Real Estate","bbg","macromodel"
"fncotr index",2003-09-30,1971.8676,0.0314765856878769,"Real Estate","bbg","macromodel"
"fncotr index",2003-10-31,2014.3477,0.0215430792615081,"Real Estate","bbg","macromodel"
"fncotr index",2003-11-30,2105.3372,0.0451707021583214,"Real Estate","bbg","macromodel"
"fncotr index",2003-12-31,2177.5288,0.0342898040275923,"Real Estate","bbg","macromodel"
"fncotr index",2004-01-31,2271.2092,0.0430214286947661,"Real Estate","bbg","macromodel"
"fncotr index",2004-02-29,2321.0239,0.0219331182702149,"Real Estate","bbg","macromodel"
"fncotr index",2004-03-31,2450.9436,0.0559751668218496,"Real Estate","bbg","macromodel"
"fncotr index",2004-04-30,2076.8323,-0.15263970170509,"Real Estate","bbg","macromodel"
"fncotr index",2004-05-31,2223.4985,0.0706201458827467,"Real Estate","bbg","macromodel"
"fncotr index",2004-06-30,2290.042,0.0299273869534877,"Real Estate","bbg","macromodel"
"fncotr index",2004-07-31,2291.0066,0.000421214982083473,"Real Estate","bbg","macromodel"
"fncotr index",2004-08-31,2471.5901,0.078822775979781,"Real Estate","bbg","macromodel"
"fncotr index",2004-09-30,2476.3833,0.00193931833599748,"Real Estate","bbg","macromodel"
"fncotr index",2004-10-31,2588.9631,0.0454613791007232,"Real Estate","bbg","macromodel"
"fncotr index",2004-11-30,2709.0237,0.0463740097338585,"Real Estate","bbg","macromodel"
"fncotr index",2004-12-31,2839.7046,0.0482391128582595,"Real Estate","bbg","macromodel"
"fncotr index",2005-01-31,2615.0342,-0.0791175251115909,"Real Estate","bbg","macromodel"
"fncotr index",2005-02-28,2673.2056,0.0222449863179608,"Real Estate","bbg","macromodel"
"fncotr index",2005-03-31,2624.2527,-0.0183124335816144,"Real Estate","bbg","macromodel"
"fncotr index",2005-04-30,2747.031,0.0467860050215438,"Real Estate","bbg","macromodel"
"fncotr index",2005-05-31,2845.2539,0.0357560216830461,"Real Estate","bbg","macromodel"
"fncotr index",2005-06-30,2978.97,0.0469961925014846,"Real Estate","bbg","macromodel"
"fncotr index",2005-07-31,3174.6101,0.0656737395811304,"Real Estate","bbg","macromodel"
"fncotr index",2005-08-31,3039.8201,-0.0424587573762207,"Real Estate","bbg","macromodel"
"fncotr index",2005-09-30,3036.7539,-0.00100867811223426,"Real Estate","bbg","macromodel"
"fncotr index",2005-10-31,2953.73,-0.0273396866305169,"Real Estate","bbg","macromodel"
"fncotr index",2005-11-30,3081.8701,0.0433824689460445,"Real Estate","bbg","macromodel"
"fncotr index",2005-12-31,3075.0601,-0.00220969728737108,"Real Estate","bbg","macromodel"
"fncotr index",2006-01-31,3290.1201,0.069936844486389,"Real Estate","bbg","macromodel"
"fncotr index",2006-02-28,3337.77,0.0144827235941933,"Real Estate","bbg","macromodel"
"fncotr index",2006-03-31,3504.6101,0.0499854993004312,"Real Estate","bbg","macromodel"
"fncotr index",2006-04-30,3394.99,-0.0312788289915618,"Real Estate","bbg","macromodel"
"fncotr index",2006-05-31,3303.2,-0.0270368984886553,"Real Estate","bbg","macromodel"
"fncotr index",2006-06-30,3468.22,0.0499576168563818,"Real Estate","bbg","macromodel"
"fncotr index",2006-07-31,3573.46,0.0303440958186045,"Real Estate","bbg","macromodel"
"fncotr index",2006-08-31,3693.51,0.0335948912258708,"Real Estate","bbg","macromodel"
"fncotr index",2006-09-30,3766.99,0.0198943552339101,"Real Estate","bbg","macromodel"
"fncotr index",2006-10-31,4000.04,0.0618663707628637,"Real Estate","bbg","macromodel"
"fncotr index",2006-11-30,4174.5,0.0436145638543615,"Real Estate","bbg","macromodel"
"fncotr index",2006-12-31,4121.1802,-0.0127727392502096,"Real Estate","bbg","macromodel"
"fncotr index",2007-01-31,4445.8301,0.078775953548452,"Real Estate","bbg","macromodel"
"fncotr index",2007-02-28,4317.2798,-0.0289148026596877,"Real Estate","bbg","macromodel"
"fncotr index",2007-03-31,4208.77,-0.0251338354303559,"Real Estate","bbg","macromodel"
"fncotr index",2007-04-30,4215.2202,0.00153256176982808,"Real Estate","bbg","macromodel"
"fncotr index",2007-05-31,4220.5298,0.00125962577233829,"Real Estate","bbg","macromodel"
"fncotr index",2007-06-30,3839.0601,-0.0903843162059891,"Real Estate","bbg","macromodel"
"fncotr index",2007-07-31,3501.7,-0.0878757016593724,"Real Estate","bbg","macromodel"
"fncotr index",2007-08-31,3692.4099,0.0544620898420769,"Real Estate","bbg","macromodel"
"fncotr index",2007-09-30,3850.8799,0.0429177703158037,"Real Estate","bbg","macromodel"
"fncotr index",2007-10-31,3882.25,0.00814621614140698,"Real Estate","bbg","macromodel"
"fncotr index",2007-11-30,3545.5701,-0.0867228797733274,"Real Estate","bbg","macromodel"
"fncotr index",2007-12-31,3386.3,-0.0449208718225595,"Real Estate","bbg","macromodel"
"fncotr index",2008-01-31,3371.76,-0.0042937719635,"Real Estate","bbg","macromodel"
"fncotr index",2008-02-29,3242.4199,-0.0383598180178899,"Real Estate","bbg","macromodel"
"fncotr index",2008-03-31,3366.6799,0.0383232288945674,"Real Estate","bbg","macromodel"
"fncotr index",2008-04-30,3574.8899,0.0618443113644396,"Real Estate","bbg","macromodel"
"fncotr index",2008-05-31,3605.5,0.00856252943622127,"Real Estate","bbg","macromodel"
"fncotr index",2008-06-30,3198.01,-0.113018998751907,"Real Estate","bbg","macromodel"
"fncotr index",2008-07-31,3288.95,0.028436433907336,"Real Estate","bbg","macromodel"
"fncotr index",2008-08-31,3350.6899,0.0187719180893597,"Real Estate","bbg","macromodel"
"fncotr index",2008-09-30,3333.52,-0.00512428798618458,"Real Estate","bbg","macromodel"
"fncotr index",2008-10-31,2315.47,-0.305397897717728,"Real Estate","bbg","macromodel"
"fncotr index",2008-11-30,1814.8101,-0.216223876793912,"Real Estate","bbg","macromodel"
"fncotr index",2008-12-31,2104.9299,0.159862345928095,"Real Estate","bbg","macromodel"
"fncotr index",2009-01-31,1759.48,-0.164114681443786,"Real Estate","bbg","macromodel"
"fncotr index",2009-02-28,1414.86,-0.195864687293973,"Real Estate","bbg","macromodel"
"fncotr index",2009-03-31,1476.26,0.0433965197970119,"Real Estate","bbg","macromodel"
"fncotr index",2009-04-30,1890.61,0.280675490767209,"Real Estate","bbg","macromodel"
"fncotr index",2009-05-31,1929.39,0.0205118982762178,"Real Estate","bbg","macromodel"
"fncotr index",2009-06-30,1879,-0.0261170629058926,"Real Estate","bbg","macromodel"
"fncotr index",2009-07-31,2072.8301,0.103155987227249,"Real Estate","bbg","macromodel"
"fncotr index",2009-08-31,2332.22,0.125138041945647,"Real Estate","bbg","macromodel"
"fncotr index",2009-09-30,2480.3401,0.0635103463652658,"Real Estate","bbg","macromodel"
"fncotr index",2009-10-31,2362.1399,-0.0476548357219236,"Real Estate","bbg","macromodel"
"fncotr index",2009-11-30,2526.3101,0.0695006252593253,"Real Estate","bbg","macromodel"
"fncotr index",2009-12-31,2690.1201,0.0648416043620299,"Real Estate","bbg","macromodel"
"fncotr index",2010-01-31,2562.6599,-0.0473808585720764,"Real Estate","bbg","macromodel"
"fncotr index",2010-02-28,2692.79,0.0507793094198725,"Real Estate","bbg","macromodel"
"fncotr index",2010-03-31,2944.71,0.0935535262682943,"Real Estate","bbg","macromodel"
"fncotr index",2010-04-30,3138.77,0.0659012262667631,"Real Estate","bbg","macromodel"
"fncotr index",2010-05-31,2972.3701,-0.0530143654998614,"Real Estate","bbg","macromodel"
"fncotr index",2010-06-30,2836.8201,-0.0456033385613723,"Real Estate","bbg","macromodel"
"fncotr index",2010-07-31,3092.76,0.0902207016934209,"Real Estate","bbg","macromodel"
"fncotr index",2010-08-31,3050.51,-0.0136609371564558,"Real Estate","bbg","macromodel"
"fncotr index",2010-09-30,3187.27,0.0448318477893859,"Real Estate","bbg","macromodel"
"fncotr index",2010-10-31,3332.1001,0.045440172937969,"Real Estate","bbg","macromodel"
"fncotr index",2010-11-30,3277.5901,-0.0163590523586011,"Real Estate","bbg","macromodel"
"fncotr index",2010-12-31,3431.6201,0.0469948942059595,"Real Estate","bbg","macromodel"
"fncotr index",2011-01-31,3562.1299,0.0380315408456779,"Real Estate","bbg","macromodel"
"fncotr index",2011-02-28,3722.3201,0.0449703420417094,"Real Estate","bbg","macromodel"
"fncotr index",2011-03-31,3671.46,-0.0136635481725497,"Real Estate","bbg","macromodel"
"fncotr index",2011-04-30,3847.71,0.0480054256344888,"Real Estate","bbg","macromodel"
"fncotr index",2011-05-31,3883.3401,0.009260079371886,"Real Estate","bbg","macromodel"
"fncotr index",2011-06-30,3776.6899,-0.0274635229605565,"Real Estate","bbg","macromodel"
"fncotr index",2011-07-31,3788.8601,0.00322245149118539,"Real Estate","bbg","macromodel"
"fncotr index",2011-08-31,3605.03,-0.0485185768669578,"Real Estate","bbg","macromodel"
"fncotr index",2011-09-30,3228.5901,-0.104420739910625,"Real Estate","bbg","macromodel"
"fncotr index",2011-10-31,3653.98,0.131757171652109,"Real Estate","bbg","macromodel"
"fncotr index",2011-11-30,3522.02,-0.0361140455065435,"Real Estate","bbg","macromodel"
"fncotr index",2011-12-31,3682.29,0.0455051362570342,"Real Estate","bbg","macromodel"
"fncotr index",2012-01-31,3919.9299,0.0645359002142689,"Real Estate","bbg","macromodel"
"fncotr index",2012-02-29,3892.1899,-0.00707665716164985,"Real Estate","bbg","macromodel"
"fncotr index",2012-03-31,4063.8701,0.0441088961255462,"Real Estate","bbg","macromodel"
"fncotr index",2012-04-30,4175.8101,0.0275451717809581,"Real Estate","bbg","macromodel"
"fncotr index",2012-05-31,4012.72,-0.039055918754543,"Real Estate","bbg","macromodel"
"fncotr index",2012-06-30,4244.8701,0.0578535507087463,"Real Estate","bbg","macromodel"
"fncotr index",2012-07-31,4345.0498,0.023600180368299,"Real Estate","bbg","macromodel"
"fncotr index",2012-08-31,4356.4199,0.00261679394330527,"Real Estate","bbg","macromodel"
"fncotr index",2012-09-30,4320.9902,-0.00813275598158014,"Real Estate","bbg","macromodel"
"fncotr index",2012-10-31,4302.3701,-0.00430922060411065,"Real Estate","bbg","macromodel"
"fncotr index",2012-11-30,4275.7402,-0.00618958838524841,"Real Estate","bbg","macromodel"
"fncotr index",2012-12-31,4408.71,0.0310986621684826,"Real Estate","bbg","macromodel"
"fncotr index",2013-01-31,4597.8501,0.0429014609715765,"Real Estate","bbg","macromodel"
"fncotr index",2013-02-28,4657.02,0.0128690363350472,"Real Estate","bbg","macromodel"
"fncotr index",2013-03-31,4809.98,0.0328450382433401,"Real Estate","bbg","macromodel"
"fncotr index",2013-04-30,5084.8433,0.0571443748206855,"Real Estate","bbg","macromodel"
"fncotr index",2013-05-31,4747.9727,-0.0662499471714301,"Real Estate","bbg","macromodel"
"fncotr index",2013-06-30,4636.2637,-0.0235277258439165,"Real Estate","bbg","macromodel"
"fncotr index",2013-07-31,4662.2778,0.00561100525839353,"Real Estate","bbg","macromodel"
"fncotr index",2013-08-31,4367.0264,-0.063327715049498,"Real Estate","bbg","macromodel"
"fncotr index",2013-09-30,4518.0078,0.0345730449442669,"Real Estate","bbg","macromodel"
"fncotr index",2013-10-31,4698.0264,0.0398446855271033,"Real Estate","bbg","macromodel"
"fncotr index",2013-11-30,4475.2646,-0.0474160383602781,"Real Estate","bbg","macromodel"
"fncotr index",2013-12-31,4511.8975,0.0081856389005468,"Real Estate","bbg","macromodel"
"fncotr index",2014-01-31,4672.3398,0.0355598282097498,"Real Estate","bbg","macromodel"
"fncotr index",2014-02-28,4888.8755,0.0463441678621064,"Real Estate","bbg","macromodel"
"fncotr index",2014-03-31,4907.2305,0.00375444210023335,"Real Estate","bbg","macromodel"
"fncotr index",2014-04-30,5049.2261,0.0289359955681723,"Real Estate","bbg","macromodel"
"fncotr index",2014-05-31,5194.0352,0.0286794643638557,"Real Estate","bbg","macromodel"
"fncotr index",2014-06-30,5251.6216,0.0110870253632476,"Real Estate","bbg","macromodel"
"fncotr index",2014-07-31,5242.3813,-0.00175951367097749,"Real Estate","bbg","macromodel"
"fncotr index",2014-08-31,5419.7729,0.0338379812242959,"Real Estate","bbg","macromodel"
"fncotr index",2014-09-30,5113.2227,-0.0565614474362938,"Real Estate","bbg","macromodel"
"fncotr index",2014-10-31,5556.749,0.0867410488496814,"Real Estate","bbg","macromodel"
"fncotr index",2014-11-30,5686.0361,0.0232666798518344,"Real Estate","bbg","macromodel"
"fncotr index",2014-12-31,5740.4316,0.00956650626963129,"Real Estate","bbg","macromodel"
"fncotr index",2015-01-31,6067.9287,0.0570509541477684,"Real Estate","bbg","macromodel"
"fncotr index",2015-02-28,5902.8228,-0.0272095978978791,"Real Estate","bbg","macromodel"
"fncotr index",2015-03-31,5962.1167,0.0100450076190666,"Real Estate","bbg","macromodel"
"fncotr index",2015-04-30,5683.5986,-0.046714634082892,"Real Estate","bbg","macromodel"
"fncotr index",2015-05-31,5673.8315,-0.00171847111089096,"Real Estate","bbg","macromodel"
"fncotr index",2015-06-30,5428.6523,-0.0432122808017827,"Real Estate","bbg","macromodel"
"fncotr index",2015-07-31,5692.2861,0.048563397585806,"Real Estate","bbg","macromodel"
"fncotr index",2015-08-31,5369.7012,-0.0566705352353951,"Real Estate","bbg","macromodel"
"fncotr index",2015-09-30,5468.2202,0.0183472033788397,"Real Estate","bbg","macromodel"
"fncotr index",2015-10-31,5799.021,0.0604951497746926,"Real Estate","bbg","macromodel"
"fncotr index",2015-11-30,5792.9219,-0.00105174649307171,"Real Estate","bbg","macromodel"
"fncotr index",2015-12-31,5858.1436,0.011258860576042,"Real Estate","bbg","macromodel"
"fncotr index",2016-01-31,5646.2139,-0.0361769383734466,"Real Estate","bbg","macromodel"
"fncotr index",2016-02-29,5631.9727,-0.00252225655142102,"Real Estate","bbg","macromodel"
"fncotr index",2016-03-31,6194.958,0.0999623630988125,"Real Estate","bbg","macromodel"
"fncotr index",2016-04-30,6094.6948,-0.0161846456424724,"Real Estate","bbg","macromodel"
"fncotr index",2016-05-31,6242.5073,0.0242526500260523,"Real Estate","bbg","macromodel"
"fncotr index",2016-06-30,6662.1245,0.067219336691845,"Real Estate","bbg","macromodel"
"fncotr index",2016-07-31,6918.7129,0.0385145008923204,"Real Estate","bbg","macromodel"
"fncotr index",2016-08-31,6695.5444,-0.0322557827193554,"Real Estate","bbg","macromodel"
"gdduus index",1970-01-31,92.886,NA,"USA","bbg","macromodel"
"gdduus index",1970-02-28,98.13,0.0564563012725277,"USA","bbg","macromodel"
"gdduus index",1970-03-31,98.729,0.00610414755936017,"USA","bbg","macromodel"
"gdduus index",1970-04-30,90.2,-0.0863879913703167,"USA","bbg","macromodel"
"gdduus index",1970-05-31,85.125,-0.0562638580931264,"USA","bbg","macromodel"
"gdduus index",1970-06-30,81.667,-0.0406226138032305,"USA","bbg","macromodel"
"gdduus index",1970-07-31,87.823,0.0753792841661869,"USA","bbg","macromodel"
"gdduus index",1970-08-31,91.445,0.0412420436559899,"USA","bbg","macromodel"
"gdduus index",1970-09-30,94.574,0.0342172890808683,"USA","bbg","macromodel"
"gdduus index",1970-10-31,93.91,-0.00702095713409612,"USA","bbg","macromodel"
"gdduus index",1970-11-30,99.08,0.0550527100415292,"USA","bbg","macromodel"
"gdduus index",1970-12-31,104.83,0.0580339119903108,"USA","bbg","macromodel"
"gdduus index",1971-01-31,109.712,0.0465706381760946,"USA","bbg","macromodel"
"gdduus index",1971-02-28,110.885,0.0106916289922707,"USA","bbg","macromodel"
"gdduus index",1971-03-31,115.446,0.0411327050547865,"USA","bbg","macromodel"
"gdduus index",1971-04-30,119.987,0.0393344074285813,"USA","bbg","macromodel"
"gdduus index",1971-05-31,115.381,-0.0383874919782976,"USA","bbg","macromodel"
"gdduus index",1971-06-30,116.229,0.0073495636196601,"USA","bbg","macromodel"
"gdduus index",1971-07-31,112.147,-0.0351203228110024,"USA","bbg","macromodel"
"gdduus index",1971-08-31,116.828,0.0417398592918223,"USA","bbg","macromodel"
"gdduus index",1971-09-30,115.434,-0.011932071078851,"USA","bbg","macromodel"
"gdduus index",1971-10-31,111.371,-0.0351976020929708,"USA","bbg","macromodel"
"gdduus index",1971-11-30,111.897,0.00472295301290293,"USA","bbg","macromodel"
"gdduus index",1971-12-31,118.976,0.0632635370027792,"USA","bbg","macromodel"
"gdduus index",1972-01-31,121.455,0.0208361350188273,"USA","bbg","macromodel"
"gdduus index",1972-02-29,124.948,0.0287596229056029,"USA","bbg","macromodel"
"gdduus index",1972-03-31,126.991,0.0163508019336045,"USA","bbg","macromodel"
"gdduus index",1972-04-30,127.288,0.00233874841524195,"USA","bbg","macromodel"
"gdduus index",1972-05-31,127.239,-0.000384953805543264,"USA","bbg","macromodel"
"gdduus index",1972-06-30,125.054,-0.0171724078309323,"USA","bbg","macromodel"
